2025-09-07 18:52:08.127 [http-nio-8080-exec-8] INFO  com.itheima.interceptor.TokenInterceptor-令牌合法, 放行
2025-09-07 18:52:08.128 [http-nio-8080-exec-9] INFO  com.itheima.controller.EmpController-查询所有班主任
2025-09-07 18:52:08.140 [http-nio-8080-exec-8] INFO  com.itheima.controller.ClazzController-分页查询班级信息，参数：ClazzQueryParam(page=1, pageSize=10, name=, begin=null, end=null)
2025-09-07 18:52:09.874 [http-nio-8080-exec-2] INFO  com.itheima.interceptor.TokenInterceptor-令牌合法, 放行
2025-09-07 18:52:09.874 [http-nio-8080-exec-2] INFO  com.itheima.controller.DeptController-查询全部部门数据
2025-09-07 18:52:09.875 [http-nio-8080-exec-10] INFO  com.itheima.interceptor.TokenInterceptor-令牌合法, 放行
2025-09-07 18:52:09.883 [http-nio-8080-exec-10] INFO  com.itheima.controller.EmpController-分页请求参数：EmpQueryParam(page=1, pageSize=10, name=, gender=null, begin=null, end=null)
2025-09-07 18:52:12.695 [SpringApplicationShutdownHook] INFO  o.s.boot.web.embedded.tomcat.GracefulShutdown-Commencing graceful shutdown. Waiting for active requests to complete
2025-09-07 18:52:12.703 [tomcat-shutdown] INFO  o.s.boot.web.embedded.tomcat.GracefulShutdown-Graceful shutdown complete
2025-09-07 18:52:12.715 [SpringApplicationShutdownHook] INFO  com.zaxxer.hikari.HikariDataSource-HikariPool-1 - Shutdown initiated...
2025-09-07 18:52:12.728 [SpringApplicationShutdownHook] INFO  com.zaxxer.hikari.HikariDataSource-HikariPool-1 - Shutdown completed.
2025-09-07 18:53:11.565 [main] INFO  com.itheima.TliasWebManagementApplication-Starting TliasWebManagementApplication using Java 21.0.2 with PID 27948 (E:\Project\BackEnd_learning\web-code\web-ai-project02\tlias-web-management\target\classes started by Dell in E:\Project\BackEnd_learning\web-code\web-ai-project02)
2025-09-07 18:53:11.566 [main] INFO  com.itheima.TliasWebManagementApplication-No active profile set, falling back to 1 default profile: "default"
2025-09-07 18:53:12.323 [main] INFO  o.s.boot.web.embedded.tomcat.TomcatWebServer-Tomcat initialized with port 8080 (http)
2025-09-07 18:53:12.336 [main] INFO  org.apache.coyote.http11.Http11NioProtocol-Initializing ProtocolHandler ["http-nio-8080"]
2025-09-07 18:53:12.337 [main] INFO  org.apache.catalina.core.StandardService-Starting service [Tomcat]
2025-09-07 18:53:12.337 [main] INFO  org.apache.catalina.core.StandardEngine-Starting Servlet engine: [Apache Tomcat/10.1.44]
2025-09-07 18:53:12.370 [main] INFO  o.a.c.core.ContainerBase.[Tomcat].[localhost].[/]-Initializing Spring embedded WebApplicationContext
2025-09-07 18:53:12.370 [main] INFO  o.s.b.w.s.c.ServletWebServerApplicationContext-Root WebApplicationContext: initialization completed in 776 ms
2025-09-07 18:53:13.061 [main] INFO  org.apache.coyote.http11.Http11NioProtocol-Starting ProtocolHandler ["http-nio-8080"]
2025-09-07 18:53:13.075 [main] INFO  o.s.boot.web.embedded.tomcat.TomcatWebServer-Tomcat started on port 8080 (http) with context path '/'
2025-09-07 18:53:13.081 [main] INFO  com.itheima.TliasWebManagementApplication-Started TliasWebManagementApplication in 1.769 seconds (process running for 2.238)
2025-09-07 18:53:15.765 [http-nio-8080-exec-3] INFO  o.a.c.core.ContainerBase.[Tomcat].[localhost].[/]-Initializing Spring DispatcherServlet 'dispatcherServlet'
2025-09-07 18:53:15.766 [http-nio-8080-exec-3] INFO  org.springframework.web.servlet.DispatcherServlet-Initializing Servlet 'dispatcherServlet'
2025-09-07 18:53:15.766 [http-nio-8080-exec-3] INFO  org.springframework.web.servlet.DispatcherServlet-Completed initialization in 0 ms
2025-09-07 18:53:15.817 [http-nio-8080-exec-3] INFO  com.itheima.filter.TokenFilter-令牌合法, 放行
2025-09-07 18:53:15.817 [http-nio-8080-exec-1] INFO  com.itheima.filter.TokenFilter-令牌合法, 放行
2025-09-07 18:53:15.835 [http-nio-8080-exec-3] INFO  com.itheima.controller.DeptController-查询全部部门数据
2025-09-07 18:53:15.847 [http-nio-8080-exec-1] INFO  com.itheima.controller.EmpController-分页请求参数：EmpQueryParam(page=1, pageSize=10, name=, gender=null, begin=null, end=null)
2025-09-07 18:53:15.852 [http-nio-8080-exec-3] INFO  com.zaxxer.hikari.HikariDataSource-HikariPool-1 - Starting...
2025-09-07 18:53:16.111 [http-nio-8080-exec-3] INFO  com.zaxxer.hikari.pool.HikariPool-HikariPool-1 - Added connection com.mysql.cj.jdbc.ConnectionImpl@64a70bc9
2025-09-07 18:53:16.113 [http-nio-8080-exec-3] INFO  com.zaxxer.hikari.HikariDataSource-HikariPool-1 - Start completed.
2025-09-07 18:53:18.223 [http-nio-8080-exec-2] INFO  com.itheima.filter.TokenFilter-令牌合法, 放行
2025-09-07 18:53:18.223 [http-nio-8080-exec-4] INFO  com.itheima.filter.TokenFilter-令牌合法, 放行
2025-09-07 18:53:18.224 [http-nio-8080-exec-4] INFO  com.itheima.controller.ClazzController-查询所有班级信息
2025-09-07 18:53:18.225 [http-nio-8080-exec-2] INFO  com.itheima.controller.StudentController-学生信息分页查询:StudentQueryParam(page=1, pageSize=10, name=, degree=null, clazzId=null)
2025-09-07 18:53:40.156 [SpringApplicationShutdownHook] INFO  o.s.boot.web.embedded.tomcat.GracefulShutdown-Commencing graceful shutdown. Waiting for active requests to complete
2025-09-07 18:53:40.166 [tomcat-shutdown] INFO  o.s.boot.web.embedded.tomcat.GracefulShutdown-Graceful shutdown complete
2025-09-07 18:53:40.174 [SpringApplicationShutdownHook] INFO  com.zaxxer.hikari.HikariDataSource-HikariPool-1 - Shutdown initiated...
2025-09-07 18:53:40.186 [SpringApplicationShutdownHook] INFO  com.zaxxer.hikari.HikariDataSource-HikariPool-1 - Shutdown completed.
